Id,Source,HasRoom,AccoTypeId,Latitude,Longitude,Shortname,IsBookable,Zip,City,Name,Phone,Street,Website,Language,CountryCode
D0E481DC3E4944FBD1CBF024DCE7E79B_REDUCED,LTS,False,Farm,46.705417,10.473393,Broshof,False,39024.0,Malles - Slingia,Broshof,+39 0473 831733,"Slingia, 25",,it,IT
B7B9B603F57311D1B2A800104B36EAE5_REDUCED,LTS,True,HotelPension,46.709646,10.53002,Bruggerhof,False,39024.0,Malles - Burgusio,Bruggerhof,+39 0473 831556,"Burgusio, 174",http://www.bruggerhof.it,it,IT
F07BDE185A47740F6F12AA44015C60ED_REDUCED,LTS,False,Farm,46.725399,12.13765,Bruggerhof,False,39030.0,Braies,Bruggerhof,+39 0474 748705,Braies di Fuori 34,http://www.bruggerhof.bz.it,it,IT
F00DF913631711D1A916006097AD12DB_REDUCED,LTS,True,Farm,46.6906,12.3664,Bruggerhof,False,39030.0,Sesto,Bruggerhof,+39 0474 710530,Via San Giuseppe 23,http://www.sexten.it,it,IT
038108A959484CC9BC3AE60EE1F08F64_REDUCED,LTS,False,Farm,46.651852,11.58637,Bruggerhof,False,39040.0,Velturno,Bruggerhof,+39 0472 847821,Untrum 10,http://www.bruggerhof.net,it,IT
2A9B0C15A95955F65BFE22A880769AFA_REDUCED,LTS,False,Farm,46.993696,11.97501,Bruggerhof am Klausberg,False,39030.0,Cadipietra/Valle Aurina,Bruggerhof am Klausberg,+39 0474 652323,Bruggen 24,http://www.brugger-klausberg.it,it,IT
C5838DB797C111D1924D00805A150B0B_REDUCED,LTS,True,HotelPension,46.959101,11.92169,Bruggerhof Ferienheim,False,39030.0,Lutago/Valle Aurina,Bruggerhof Ferienheim,+39 0474 671523,Im Anger 2,http://www.bruggerhof.com,it,IT
7C0F3B2E716A11D183CB0020AFF9F8D5_REDUCED,LTS,False,BedBreakfast,46.7019,12.3506,Brugger Hubert,False,39030.0,Sesto,Brugger Hubert,+39 349 6184684,Via San Vito 2,http://www.sexten.it,it,IT
958009B2B3BC98227AE32C8EFE74B895_REDUCED,LTS,False,Farm,46.49851,11.128008,Brugghof,False,39010.0,Senale - San Felice,Brugghof,+39 347 6420646,Via Brugg 1,,it,IT
803E8016FDCB4FA88830DF71575D9936_REDUCED,LTS,False,Farm,46.6997,10.9202,Brugghof (Ausserbrugghof),False,39020.0,Senales,"Maso ""Brugg"" (Ausserbrugg)",+39 334 3224161,Monte Santa Caterina nr. 30,http://www.brugghof-schnalstal.it,it,IT
C5838EEA97C111D1924D00805A150B0B_REDUCED,LTS,True,HotelPension,46.9836,11.9486,Brugghof Pension,False,39030.0,San Giovanni/Valle Aurina,Brugghof Pensione,+39 0474 671169,Jahrlboden 2,http://www.pension-brugghof.com,it,IT
875EB786DECA11D8A4A8000476CD1267_REDUCED,LTS,False,Farm,46.4059,11.2341,Bruggnhof,False,39052.0,Caldaro,Bruggnhof,+39 339 8588383,S. Antonio  59/b,http://www.bruggnhof.com,it,IT
32001BB1AA1311D1926F00805A150B0B_REDUCED,LTS,False,BedBreakfast,46.5926,11.6208,Brugman,False,39040.0,Laion,Brugman,+39 0471 797412,"S.Pietro, 19a",http://www.brugman.it,it,IT
D8DE40275CE384DD773FC76605F28CE5_REDUCED,LTS,True,HotelPension,46.412197,11.236865,Brühl - Suites & Residence,False,39052.0,Caldaro al Lago,Brühl - Suites & Residence,+39 335 7527253,Via delle Vigne 14,http://www.bruehl-kaltern.com,it,IT
06121303964811D588540000E858B2E9_REDUCED,LTS,False,Farm,46.9539,11.8906,Bruneggerhof,False,39030.0,Rio Bianco/Valle Aurina,Bruneggerhof,+39 335 5955006,Schönberg 9,http://www.bruneggerhof.com,it,IT
83D5085B9E5D11D3BBFD00805A12E56D_REDUCED,LTS,False,Farm,46.689856,11.194559,Brunjaunhof,False,39017.0,Scena,Brunjaunhof,+39 0473 945842,Via Pichler 18/A,http://www.brunjaunhof.it,it,IT
75FA9A212D1611D7902D005004D8120F_REDUCED,LTS,False,Farm,46.4678,11.2431,Brunnenfeldhof,False,39050.0,S. Paolo | Appiano,Brunnenfeldhof,+39 0471 660297,"Via Monte, 56",http://www.brunnenfeldhof.com,it,IT
D50956FB860F4B5FA617DBEEC52F4A4A_REDUCED,LTS,False,Farm,46.2988,11.2172,Brunnenhof,False,39040.0,Cortaccia/Niclara,Brunnenhof,+39 0471 1390237,Strada del Vino 27A,http://www.brunnenhof.bz.it,it,IT
25548AEDD4682E0D809086AD1B28E6F2_REDUCED,LTS,False,Farm,46.6131,10.7001,Brunnentalhof,False,39023.0,Lasa,Brunnentalhof,+39 0473 628145,Brunnentalweg 10/a,http://www.brunnentalhof.com,it,IT
BA1AF393A1A311D3A0B800105A6F94EC_REDUCED,LTS,False,Farm,46.67,11.5519,Brunnerhof,False,39043.0,Lazfons - Chiusa,Brunnerhof,+39 347 5575415,Brunnerweg 1,,it,IT
5A812D17171611D2BA1300A024493247_REDUCED,LTS,True,Farm,46.6733,11.6053,Brunnerhof,False,39040.0,Velturno,Brunnerhof,+39 0472 855121,Via Bressanone 1,http://www.brunnerhof.bz.it,it,IT
B99E6CC0545C11D1953300805A150B0B_REDUCED,LTS,True,Farm,46.646321,10.967317,Brunnerhof,False,39025.0,Naturno,Brunnerhof,+39 339 6550261,Stava 13,http://www.brunner-hof.it,it,IT
3E68430FB376B3D4E9857C600D74B2F5_REDUCED,LTS,False,Farm,46.641909,11.232791,Brunnerhof,False,39010.0,Avelengo,Brunnerhof,+39 0473 378054,Via Hinterdorfer 12,http://www.brunnerhof-hafling.com,it,IT
04D0F25ED50B9F08672721C20B489AEC_REDUCED,LTS,False,Farm,46.533654,11.467538,Brunnerhof-Schrof,False,39054.0,Collalbo - Renon,Brunnerhof-Schrof,+39 0471 356507,Siffiano 11,http://www.brunnerhof-schrof.it,it,IT
C82CE454C291492C8E5FB692CD5D9455_REDUCED,LTS,False,Farm,46.9006,11.9375,Brunnlechnerhof,False,39032.0,Molini di Tures,Brunnlechnerhof,+39 0474 678213,"Via Selva dei Molini, 10",,it,IT
913C28AA38C18C00D6DF0F72D252172A_REDUCED,LTS,False,BedBreakfast,46.669382,11.107918,Brünnls Försterhütte,False,39020.0,39020 Parcines,Brünnls Försterhütte,+39 0473 968077,Via Quadrat 23,http://www.bruennl.com,it,IT
A92A6935413911D483B90050BAC0A490_REDUCED,LTS,True,Farm,46.6506,11.1408,Bucherhof,False,39020.0,Marlengo,Bucherhof,+39 338 9324196,Via Mitterterz 21,http://www.bucherhof.it,it,IT
3477F708E5715797882F421A33DE8776_REDUCED,LTS,False,Farm,46.6153,11.1028,Buchrast,False,39011.0,Pavicolo/Lana,Buchrast,+39 0473 563255,Buchrast 8,http://www.buchrast.com,it,IT
29D0BCD516C211D59385005004D76B3C_REDUCED,LTS,False,Farm,46.4683,11.2764,Bühel im Gschleier,False,39057.0,Cornaiano | Appiano,Bühel im Gschleier,+39 0471 663843,"Via Molino, 12b",http://www.niedermayr-gschleier.it,it,IT
531C835D7C0311D3AF4D00105A6765B5_REDUCED,LTS,True,HotelPension,47.009655,12.013004,Bühelwirt Hotel,False,39030.0,San Giacomo/Valle Aurina,Bühelwirt Hotel,+39 0474 650309,Am Bühel 30,http://www.buehelwirt.com,it,IT
0D829A5470A611D183CB0020AFF9F8D5_REDUCED,LTS,True,Farm,46.7114,12.3342,Bühlerhof,False,39030.0,Sesto,Bühlerhof,+39 0474 710079,Via Roggen 10,http://www.buehlerhof.eu,it,IT
37D4C96302E311D385D50060082C3577_REDUCED,LTS,False,Farm,46.7428,11.6569,Bühlerhof,False,39040.0,Naz-Sciaves,Bühlerhof,+39 0472 835402,"Rasa, Unterrain 9-9/A",http://www.buehlerhof.it,it,IT
9DAC2C98DF2E49C1975778C91F9819CF_REDUCED,LTS,False,Mountain,46.631713,12.341552,Büllelejochhütte,False,39030.0,Sesto,Rifugio Pian di Cengia,+39 337 451517,Sesto,http://www.rifugiopiandicengia.it,it,IT
6ABF1E8B963811D1AD760020AFF92740_REDUCED,LTS,True,BedBreakfast,46.922948,11.951923,Burg Café,False,39032.0,Campo Tures,Burg Café,+39 0474 678170,Via Castello di Tures 5,http://www.burgcafe.it,it,IT
35A3895B9ABAC7F1C53BA36A4B702101_REDUCED,LTS,False,Farm,46.733235,12.202305,Burgerhof,False,39034.0,Dobbiaco,Burgerhof,+39 0474 973279,Grazze 25,http://www.burgerhof.info,it,IT
40CE61624AA5CBA04E01B5153792D1C7_REDUCED,LTS,False,Farm,46.8487,12.2538,Burgerhof,False,39030.0,Val Casies,Burgerhof,+39 348 6715489,Via Santa Anna 10 (S. Maddalena),http://www.burgerhof.eu,it,IT
47327B3FB4D30FC19918C0190957C05E_REDUCED,LTS,False,Farm,46.57641,11.321139,Burgerhof,False,39050.0,San Genesio/Avigna,Burgerhof,+39 348 1228245,Avigna Thal 17,http://www.burgerhof.org/,it,IT
2542F8D6544811D2968200A0244EAF51_REDUCED,LTS,False,Farm,46.7147,11.6883,Burgerhof,False,39042.0,S. Leonardo/Bressanone,Maso Burgerhof,+39 0472 833706,via Burgstall 11,http://www.burgerhof.it,it,IT
ACC5365476F211D18F2900A02427D15E_REDUCED,LTS,False,Farm,46.6168,11.1375,Burger-Hof Biolandhof,False,39011.0,Lana,Burger-Hof Biolandhof,+39 0473 560985,Via Ultimo 8,http://www.burgerhof.com,it,IT
F63F94B0EE3E11D191A60040055FA744_REDUCED,LTS,True,HotelPension,46.664605,10.586466,Burggasthof Zum Weissen Rössl,False,39020.0,Sluderno,Albergo al Cavallino Bianco,+39 0473 615300,"Via Merano, 3",http://www.burggasthof.com,it,IT
A92A6965413911D483B90050BAC0A490_REDUCED,LTS,False,Farm,46.6419,11.1469,Burggräflerhof,False,39020.0,Marlengo,Burggräflerhof,+39 0473 447067,"Campi, 11",http://www.burggraeflerhof.it,it,IT
ACC5372576F211D18F2900A02427D15E_REDUCED,LTS,False,Farm,46.614213,11.168547,Burggräflerhof,False,39011.0,Lana,Burggräflerhof,+39 0473 606327,Via Frutteti 20,http://www.burggraeflerhof-lana.com,it,IT
B8711A87C33B11D1AAD400A024CDA811_REDUCED,LTS,False,BedBreakfast,46.7348,12.2756,Burgmann Hanskarl,False,39038.0,San Candido,Burgmann Hanskarl,+39 347 6922592,Via San Corbiniano 1,,it,IT
5D46E93E76F611D1957100805A150B0B_REDUCED,LTS,False,BedBreakfast,46.7308,12.2786,Burgmann Hermann,False,39038.0,San Candido,Burgmann Hermann,+39 0474 916004,Via Fasching 3,http://www.burgmann.bz.it,it,IT
8748440593E311D1924700805A150B0B_REDUCED,LTS,False,Farm,46.4201,11.2445,Burgunderhof,False,39052.0,Caldaro,Burgunderhof,+39 0471 964677,Via Saltner 28/A,http://www.burgunderhof-kaltern.com,it,IT
B7B9B5E5F57311D1B2A800104B36EAE5_REDUCED,LTS,False,HotelPension,46.708732,10.530014,Burgus - design suites & apartments,False,39024.0,Malles - Burgusio,Burgus - design suites & apartments,+39 0473 831471,"Burgusio, 171",http://www.burgus.it,it,IT
C7AD59CA891F4AC29B29B0DCE13C15AB_REDUCED,LTS,False,Farm,46.516019,11.227121,Burg Wolfsthurn,False,39010.0,Andriano,Burg Wolfsthurn,+39 0471 510071,Via Bottai 19,http://www.burgwolfsthurn.it/,it,IT
19F549DC2132B6B29B07770834DEC204_REDUCED,LTS,False,BedBreakfast,46.550092,11.763996,Burvel Dependance,False,39048.0,Selva - Val Gardena,Burvel Dependance,+39 0471 794014,Str. Ciampinëi 30/5,http://www.burvel.com,it,IT
35BB7E1294E7434EB145BEBF4EBC2BE0_REDUCED,LTS,True,HotelPension,46.4659,11.3344,Business Resort - Parkhotel Werth,False,39100.0,Bolzano,Business Resort - Parkhotel Werth,+39 0471 250103,Via Maso della Pieve 19,http://www.hotelwerth.com,it,IT
4B22CF885A5386BEC12911ED686FED19_REDUCED,LTS,False,BedBreakfast,46.721138,11.652479,Buttazzoni Daniele,False,39042.0,Bressanone,Buttazzoni Daniele,+39 328 0192473,via Rio Scaleres 36,,it,IT
0AADBA8BC26811D1BAAA00805A13E75D_REDUCED,LTS,True,BedBreakfast,46.6741,11.0612,byRosi Apartments,False,39020.0,Rablà,byROSI Apartments,+39 371 4916591,Via Hans Guet 17,https://www.byrosi.it/,it,IT
C413339E64DF7CCB6F78BD60CE860457_REDUCED,LTS,False,BedBreakfast,46.678127,11.255282,By Veronika,False,39010.0,Merano 2000/Avelengo,By Veronika,+39 338 8843139,Via Piffinger 25,http://www.by-veronika.com,it,IT
162745437FA111D2A14100A0246F59E1_REDUCED,LTS,True,HotelPension,46.735269,12.223434,Cafe Garni Sport,False,39034.0,Dobbiaco,Cafe Garni Sport,+39 0474 972179,Piazza Parrocchia 4,http://www.cafesport.it,it,IT
162745A07FA111D2A14100A0246F59E1_REDUCED,LTS,True,BedBreakfast,46.7349,12.2243,Cafè Marlen,False,39034.0,Dobbiaco,Cafè Marlen,+39 0474 972237,Via S. Giovanni 3,http://www.cafemarlen.jimdo.com,it,IT
A2E208EFC4B211D19C5D006097AF193B_REDUCED,LTS,True,BedBreakfast,46.777927,11.955741,Cafè Prosl,False,39031.0,Brunico/Riscone,Cafè Prosl,+39 0474 548091,Via Prack zu Asch 19,http://www.cafeprosl.com,it,IT
862162B33AD04C2D914FCB09D60F8793_REDUCED,LTS,True,BedBreakfast,46.917628,11.80426,Café Schneider,False,39030.0,Lappago,Café Schneider,+39 0474 685005,Lappago 207/A,http://www.schneider-cafe.com,it,IT
F8277D2E04C1340004D799959AB2D964_REDUCED,LTS,False,BedBreakfast,46.675629,11.15798,Café Villa Bux,False,39012.0,Merano,Café Villa Bux,+39 347 0562780,Via Karl Wolf 21,http://www.cafe-villabux.it,it,IT
162746FF7FA111D2A14100A0246F59E1_REDUCED,LTS,False,BedBreakfast,46.732522,12.222569,Cà Laura,False,39034.0,Dobbiaco,Cà Laura,+39 0474 972476,Via Kurze Wand 14,,it,IT
2C9CAC4C182EBDB4B686D74157476BBD_REDUCED,LTS,False,BedBreakfast,46.418832,11.246573,Caldara 4 by Hoila Guests,False,39052.0,Caldaro s.s.d.v.,Caldara 4 by Hoila Guests,+39 349 3247910,Via Klavenz 4,http://www.hoila-guests.it,it,IT
ED714652C3A29A823704F35A7214CF98_REDUCED,LTS,False,BedBreakfast,46.384837,11.258253,Caldaro - Apartment am See,False,39052.0,Caldaro al Lago,Caldaro - Appartamento al Lago,+39 346 7020894,S. Giuseppe al Lago 15,,it,IT
1CCA914F9E1E11D1A72100608C71A90F_REDUCED,LTS,False,Farm,46.421212,11.283774,Call am See,False,39057.0,Monticolo | Appiano,Call Erika,+39 0471 662169,"Monticolo, 41",http://www.callamsee.com,it,IT
65718C9D3957A80F0DAFCC43DBDBB029_REDUCED,LTS,False,BedBreakfast,46.691429,11.648533,Campan Kutscherhaus und Schneckenhaus,False,39042.0,Bressanone,Campan Kutscherhaus e Schneckenhaus,+39 0472 834110,via Franz-von-Unterrichter 50,http://www.campan.it,it,IT
79683D2689BC4EF7B07A3F88CB32520D_REDUCED,LTS,False,Farm,46.543,11.5344,Campedèl-Hof,False,39040.0,Siusi allo Sciliar,Campedèl-Hof,+39 0471 706812,S. Vigilio 13,https://www.campedel-hof.it/,it,IT
5538D75F5B0D8F316F41AF4B7AF58214_REDUCED,LTS,False,Camping,46.525467,11.25064,Camper Park Terlan,False,39018.0,Terlano,Camper Park Terlano,+39 338 9210855,Via Niederthor 10,,it,IT
437236085AEB471CD8EF096980A3F874_REDUCED,LTS,False,Camping,46.676021,11.166948,Camperstellplatz Schneeburghof,False,39019.0,Tirolo,Posto camper Schneeburghof,+39 0473 923595,via Monte Benedetto 26,http://www.schneeburghof.com,it,IT
1D9CE65719669A39B14F55095F1C8F28_REDUCED,LTS,False,Camping,46.544178,11.207889,Camper Stop Nals,False,39010.0,Nalles,Camper Stop Nals,+39 0471 678225,Via Vilpiano 14,https://www.camperstop.it,it,IT
77BDB07EEB9D11D4ADB500E07D7BF1D1_REDUCED,LTS,True,Camping,46.6945,11.9391,Camping AL PLAN-Dolomites,False,39030.0,San Vigilio di Marebbe,Camping AL PLAN-Dolomites,+39 0474 501694,"Str. Catarina Lanz, 63",http://www.campingalplan.com,it,IT
143ABE02B26611D59B5A00E07D7F048E_REDUCED,LTS,False,Camping,46.864589,12.109653,Camping Antholz,False,39030.0,Anterselva di Sopra,Campeggio Anterselva,+39 0474 492204,"Via Anterselva di Sopra, 10",http://www.camping-antholz.com,it,IT
ACC536B476F211D18F2900A02427D15E_REDUCED,LTS,False,Camping,46.6114,11.1747,Camping Arquin,False,39011.0,Lana,Camping Arquin,+39 0473 561187,Via Feldgatter 25,http://www.camping-arquin.it,it,IT
4AA8A111474B485BB3609085F709A7A8_REDUCED,LTS,False,Camping,46.6158,10.6983,Camping Badlerhof,False,39023.0,Lasa,Camping Badlerhof,+39 0473 628011,Via Palla 4/b,http://www.camping-badlerhof.it,it,IT
0E0C7D37458C15DC47CC492767BA5ADE_REDUCED,LTS,False,Camping,46.803206,11.116832,Camping Bergkristall,False,39013.0,Plan/Moso in Passiria,Camping Bergkristall,+39 389 0670606,Plan Plata 103/A,http://www.campingbergkristall.it,it,IT
B99E6D8A545C11D1953300805A150B0B_REDUCED,LTS,True,Camping,46.647705,11.006316,Camping Bungalows Adler - Adults only,False,39025.0,Naturno,Camping Bungalows Adler - Adults only,+39 0473 667242,Via Lido 14,http://www.campingadler.com,it,IT
314FCC686AF511D183CB0020AFF9F8D5_REDUCED,LTS,False,Camping,46.6686,12.3992,Camping Caravan Park Sexten,False,39030.0,Sesto,Camping Caravan Park Sexten,+39 0474 710444,Via S. Giuseppe 54,https://www.caravanparksexten.it,it,IT
E27287622226CF63F39511002ACA64D9_REDUCED,LTS,False,Camping,46.617935,10.818679,Camping Cevedale,False,39021.0,Coldrano,Camping Cevedale,+39 391 4327283,Via Val Venosta 59,https://www.camping-goldrain.com/,it,IT
C6A49CCA6E6F21391B525CFDD21A3F17_REDUCED,LTS,False,BedBreakfast,46.617867,10.818789,Camping Cevedale-Ferienwohnung,False,39021.0,Coldrano,Camping Cevedale-Ferienwohnung,+39 391 4327283,Via Val Venosta 59,https://www.camping-goldrain.com/,it,IT
09388D2700FA37C830A2751CB1FDDC97_REDUCED,LTS,True,Camping,46.566738,11.309414,Camping Chalet Salten,False,39050.0,San Genesio,Camping Chalet Salten,+39 347 7508567,Via Valas 26/C,https://www.camping-chalet-salten.com/,it,IT
0EF5CF3A42D4B5655198DFE1ED633A39_REDUCED,LTS,True,Camping,46.6808,11.1203,Camping Claudia Augusta,False,39022.0,Lagundo,Camping Claudia Augusta,+39 335 5923300,Via Steinach 27,http://www.campalgund.com,it,IT
2A6D3670315C11D486470050044B7053_REDUCED,LTS,False,Camping,46.5503,11.8595,Camping Colfosco-Corvara  ALMI Srl,False,39033.0,Corvara,Camping Colfosco-Corvara  ALMI Srl,+39 0471 836515,Str. Sorega 15,http://www.campingcolfosco.org,it,IT
BA1AF339A1A311D3A0B800105A6F94EC_REDUCED,LTS,False,Camping,46.6413,11.5735,Camping Gamp,False,39043.0,Chiusa,Camping Gamp,+39 0472 847425,"Via Gries, 10",http://www.camping-gamp.com,it,IT
6B4DA778726A11D2AE6600104BB288F4_REDUCED,LTS,False,Camping,46.5672,11.2231,Camping Ganthaler,False,39018.0,Vilpiano,Camping Ganthaler,+39 0471 678716,Via Merano 52,http://www.campingganthaler.com,it,IT
8748420993E311D1924700805A150B0B_REDUCED,LTS,False,Camping,46.3825,11.258,Camping Gretl am See,False,39052.0,Caldaro,Camping Gretl am See,+39 0471 960244,S. Giuseppe al Lago 18,http://www.camping-gretl.it,it,IT
3A73B8858FD35C6C271739DC937E6098_REDUCED,LTS,False,Camping,46.6708,11.2024,Camping Hermitage,False,39012.0,Merano,Camping Hermitage,+39 0473 860911,Via Val di Nova 29,http://www.einsiedler.com/de/camping-meran/45-0.html,it,IT
2CDD759082854DA155AB3FE9B5DEC46C_REDUCED,LTS,False,Camping,46.6703,10.5469,Camping im Park,False,39020.0,Glorenza,Camping im Park,+39 0473 424017,"Via Parco, 1",http://www.glurns.eu,it,IT
B2070004F6E211D1A26F00400547832A_REDUCED,LTS,True,Camping,46.6275,10.5881,Camping Kiefernhain,False,39026.0,Prato allo Stelvio,Campeggio Pineta,+39 0473 864419,Via Pineta 37,http://www.camping-kiefernhain.it,it,IT
A5699DE2EA3711D1BFF40000B4903BD8_REDUCED,LTS,False,Camping,46.622091,10.865103,Camping Latsch an der Etsch,False,39021.0,Laces,Campeggio Laces a.d. Etsch,+39 0473 623217,Via Nazionale 4,http://www.Camping-Latsch.com,it,IT
E5D708EB095E11D5993E0050044A1601_REDUCED,LTS,True,Camping,46.7344,11.6469,Camping Löwenhof,False,39040.0,Varna,Camping Löwenhof,+39 0472 836216,Via Brennero 60,http://www.loewenhof.it,it,IT
A5D52E8080B311D4B2A800104B36EAE5_REDUCED,LTS,False,Camping,46.683979,10.550053,Camping Mals,False,39024.0,Malles,Camping Malles,+39 0473 835179,"Via Stazione, 51",http://www.campingmals.it,it,IT
851ABBD906D811D482070050DA409A0C_REDUCED,LTS,False,Camping,46.3483,11.3003,Camping Markushof,False,39040.0,Ora,Campeggio Markushof,+39 0471 810025,"Via Truidn, 1",http://www.campingmarkushof.it,it,IT
879C18BE4527467FA8AB171E4A8F6227_REDUCED,LTS,False,Camping,46.5023,11.3131,Camping Moosbauer,False,39100.0,Bolzano,Camping Moosbauer,+39 0471 918492,Via Merano 101,http://www.moosbauer.com,it,IT
162746C67FA111D2A14100A0246F59E1_REDUCED,LTS,False,Camping,46.7345,12.1935,Camping Olympia,False,39034.0,Dobbiaco,Campeggio Olympia,+39 0474 972147,Camping 1,http://www.camping-olympia.com,it,IT
5A7A2564912748FA888644A46971D284_REDUCED,LTS,False,Camping,46.734828,12.193976,Camping Olympia,False,39034.0,Dobbiaco,Camping Olympia,+39 0474 972147,Camping 1,http://www.camping-olympia.com,it,IT
EE9E902775004AAFA7B437807EB72F4B_REDUCED,LTS,False,Camping,46.67333,10.569839,Campingpark Gloria Vallis,False,39020.0,Glorenza,Campingpark Gloria Vallis,+39 0473 835160,"Via dei Prati, 5",http://www.gloriavallis.it,it,IT
5495E3D8414311D492DB00500489FB7D_REDUCED,LTS,True,Camping,46.42936,11.343542,CampingPark Steiner,False,39055.0,Laives,CampingPark Steiner,+39 0471 950105,Via Kennedy 32,http://www.campingsteiner.com,it,IT
B8FB911B478F4F80B37D66F0208A218A_REDUCED,LTS,True,Camping,46.728191,11.202085,Camping Passeier,False,39010.0,Saltusio/S. Martino in Passiria,Camping Passeier,+39 0473 645454,Via Passiria 10,http://www.campingpasseiermeran.com,it,IT
C443A089385C11D4BAA8009027F15066_REDUCED,LTS,False,HotelPension,46.7756,12.0378,Camping Residence Corones,False,39030.0,Rasun-Anterselva,Camping Residence Corones,+39 0474 496490,Gepeiden 13,http://www.corones.com,it,IT
39C83F8C1FDB11D3A26F00400547832A_REDUCED,LTS,False,Camping,46.6175,10.5964,Camping Sägemühle,False,39026.0,Prato allo Stelvio,Camping Sägemühle,+39 0473 864410,Via delle Spine 12,http://www.saegemuehle.it,it,IT
F9513400191811D5AFDB0050DA8CC609_REDUCED,LTS,True,Camping,46.554268,11.97005,Camping Sass Dlacia,False,39036.0,San Cassiano,Camping Sass Dlacia,+39 0471 849527,Str. Sciaré 11,http://www.sassdlacia.com,it,IT
A2E20823C4B211D19C5D006097AF193B_REDUCED,LTS,False,Camping,46.789277,11.958361,Camping Schießstand,False,39031.0,Brunico,Camping Schießstand,+39 0474 401326,Via Puenland 6,,it,IT
5CA7EF1F1C8411D6B7690050BF12901B_REDUCED,LTS,True,Camping,46.533117,11.533555,Camping Seiser Alm,False,39050.0,Fiè allo Sciliar,Campeggio Alpe di Siusi,+39 0471 706459,Via Dolomiti 10,http://www.camping-seiseralm.com,it,IT
75BEF19B2991B37AAA3972F87294005D_REDUCED,LTS,False,Camping,46.372317,11.252668,Camping St. Josef am See,False,39052.0,Caldaro la Lago,Campeggio S. Giuseppe al Lago,+39 0471 960170,S. Giuseppe al Lago 75,http://www.camping-kalterersee.com,it,IT
A75654781C4611D4A43100609769B47E_REDUCED,LTS,True,Camping,46.769807,10.532026,Camping Thöni,False,39027.0,San Valentino alla Muta,Camping Thöni,+39 0473 634020,via principale 83,http://www.camping-thoeni.it,it,IT
5C0C1A781A70F7362D1467E210A3FDF7_REDUCED,LTS,False,Camping,46.562082,11.177323,Camping Tisens,False,39010.0,Tesimo,Camping Tisens,+39 0473 927131,Paese 39,http://www.camping-tisens-suedtirol.com,it,IT
6D4FE952B3F511D496A600A0246F59ED_REDUCED,LTS,True,Camping,46.7061,12.2178,Camping Toblacher See,False,39034.0,Dobbiaco,Camping Lago di Dobbiaco,+39 0474 973138,Lago di Dobbiaco 3,http://www.toblachersee.com,it,IT
724FDB8ACFC811D1BA6B444553540000_REDUCED,LTS,False,Camping,46.5439,10.5078,Camping Trafoi,False,39029.0,Trafoi,Camping Trafoi,+39 0473 611533,Via Neuwies 2,http://www.camping-trafoi.com,it,IT
FBA8F5A6E54211D499340050044A1601_REDUCED,LTS,False,Camping,46.7608,11.6342,Camping Vahrner See,False,39040.0,Varna,Camping Al Lago di Varna,+39 342 6185804,Via Lago di Varna 6,http://www.camping-vahrner-see.com,it,IT
FE8E5AADC58A1F17B760B3D0596F51C3_REDUCED,LTS,False,Camping,46.626992,10.786578,Camping Vogelsang,False,39028.0,Silandro,Camping Vogelsang,+39 0473 523662,Via Vogelsang 27a,http://www.camping-vogelsang.com,it,IT
ACC538E576F211D18F2900A02427D15E_REDUCED,LTS,False,Camping,46.5993,11.1457,Camping Völlan,False,39011.0,Foiana/Lana,Camping Völlan,+39 0473 568056,Via delle Decime 6,http://www.camping-voellan.com,it,IT
31976F9A934511D2879000608C0B00B7_REDUCED,LTS,True,Camping,46.781116,11.89863,Camping Wildberg,False,39030.0,S. Lorenzo di Sebato,Camping Wildberg,+39 0474 474080,"Via Borgata, 9",http://www.campingwildberg.com,it,IT
379973220EB48814C950C71C7CB29F6F_REDUCED,LTS,False,Camping,46.816968,11.239679,Camping Zögghof,False,39015.0,San Leonardo in Passiria,Camping Zögghof,+39 335 1050440,Via Moso 31a,http://www.camping-zoegghof.com,it,IT
2F2F3F03DD3B11D2A24C00C026A25F22_REDUCED,LTS,False,Camping,46.545378,11.202256,Camping zum guten Tropfen,False,39010.0,Nalles,Campeggio,+39 0471 678046,"Via Molini, 14",http://www.camping-nals.com,it,IT
86673280ABD13ADC4D521DF459C75474_REDUCED,LTS,False,Camping,46.76381,10.531833,Camping Zum See,False,39027.0,San Valentino alla Muta,Campeggio Zum See,+39 0473 634576,Via Chiesa 26,http://www.zumsee.it,it,IT
327880ADFAB2830E153001699A2D1925_REDUCED,LTS,True,Farm,46.694203,11.851155,Canalhof - Bauernhof,False,39030.0,Rina di Marebbe,Canalhof - Agriturismo,+39 328 7437393,"Str. Colac, 1",http://www.canalhof.com,it,IT
9693C0CDDFE3F20EB0FAB843078221D1_REDUCED,LTS,False,BedBreakfast,46.552804,11.856072,Canins Julien,False,39033.0,COLFOSCO,Canins Julien,+39 339 5065372,Str. Col Pradat 5,,it,IT
EF3335E5990034A5073C35524BF11C32_REDUCED,LTS,False,Camping,46.52959,10.582406,Caravan Park,False,39029.0,Solda,Caravan Park,+39 347 2301291,Via Principale 33,http://www.alpina-mountain-resort.it/de,it,IT
86C71425962B76CE5B601431E81BFCE1_REDUCED,LTS,False,BedBreakfast,46.819136,11.657896,Carpe Diem,False,39037.0,Maranza,Carpe Diem,+39 349 1598931,Via Förchenweg 25,http://www.meransen-ferien.com,it,IT
