id,location_id,source,has_room,acco_type_id,shortname,is_bookable,name,website,lang,phone
2A6D354D315C11D486470050044B7053_REDUCED,2325,LTS,TRUE,BedBreakfast,b&b Akelei,FALSE,b&b Akelei,,it,390471836404
21FF6EFD3517DACCC46470836EFED7F3_REDUCED,2285,LTS,TRUE,BedBreakfast,B&B Alessandri Anna,FALSE,B&B Alessandri Anna,,it,393475044350
EA47ABBBB403B8FBCE41558979380A32_REDUCED,2286,LTS,TRUE,BedBreakfast,B&B Am Schloss,FALSE,B&B Am Schloss,http://www.amschloss.it,it,393454370402
C0DF8D3B76D911D18F2900A02427D15E_REDUCED,2287,LTS,TRUE,BedBreakfast,B&B - Apartments Arnika,FALSE,B&B - Apartments Arnika,https://www.villaarnika.com,it,390471793351
C0DF9B4476D911D18F2900A02427D15E_REDUCED,2288,LTS,TRUE,BedBreakfast,B&B - Apartments Cudlea,FALSE,B&B - Apartments Cudlea,http://www.cudlea.it,it,390471794025
824D86B029E711D599D20050DA7125DB_REDUCED,2289,LTS,TRUE,Farm,B&B - Apartments Drockerhof - Bauernhof,FALSE,B&B - Apartments Drockerhof - Agriturismo,http://www.drockerhof.com,it,390471797293
C0DF8DA976D911D18F2900A02427D15E_REDUCED,2290,LTS,TRUE,BedBreakfast,B&B - Apartments Iman,FALSE,B&B - Apartments Iman,https://www.imanhof.com,it,393394801237
C0DF9CA976D911D18F2900A02427D15E_REDUCED,2291,LTS,TRUE,BedBreakfast,B&B - Apartments Linacia,FALSE,B&B - Apartments Linacia,https://www.linacia.com,it,390471795457
824D867D29E711D599D20050DA7125DB_REDUCED,2292,LTS,TRUE,BedBreakfast,B&B - Apartments Martagon,FALSE,B&B - Apartments Martagon,http://www.apartmentsmartagon.it,it,390471798425
BC76BCFB54560C159E9F0E20291880DC_REDUCED,2293,LTS,TRUE,Farm,B&B - Apartments Maso Larciunei - Bauernhof,FALSE,B&B - Apartments Maso Larciunei - Agriturismo,http://www.masolarciunei.it,it,390471773333
A9E90BB7779111D1957700805A150B0B_REDUCED,2294,LTS,FALSE,BedBreakfast,b&b Apartments Monika,FALSE,b&b Apartments Monika,http://www.garni-monika.it,it,390473634698
824D864A29E711D599D20050DA7125DB_REDUCED,2295,LTS,TRUE,BedBreakfast,B&B - Apartments Pitscheiderhof,FALSE,B&B - Apartments Pitscheiderhof,http://www.pitscheiderhof.com,it,393356442275
218125C50A7C11D2A0160020AF0AAA15_REDUCED,2296,LTS,TRUE,BedBreakfast,B&B - Apartments Serena,FALSE,B&B - Apartments Serena,https://www.haus-serena.com,it,393384602585
C0DF9BFD76D911D18F2900A02427D15E_REDUCED,2297,LTS,TRUE,Farm,B&B - Apartments Soleiga - Bauernhof,FALSE,B&B - Apartments Soleiga - Agriturismo,http://www.soleiga.com,it,390471795576
824D864429E711D599D20050DA7125DB_REDUCED,2298,LTS,TRUE,Farm,B&B - Apartments Sule-Hof,FALSE,B&B - Apartments Sule-Hof,http://www.sule-hof.com,it,390471797416
C0DF9C0976D911D18F2900A02427D15E_REDUCED,2299,LTS,TRUE,Farm,B&B - Apartments Tublà - Bauernhof,FALSE,B&B - Apartments Tublà - Agriturismo,http://www.tubla.it,it,390471795360
824D864D29E711D599D20050DA7125DB_REDUCED,2300,LTS,TRUE,BedBreakfast,B&B - Apartments Ulrike,FALSE,B&B - Apartments Ulrike,http://www.ulrike.it,it,390471796735
C0DF9B5B76D911D18F2900A02427D15E_REDUCED,2301,LTS,TRUE,BedBreakfast,B&B - Apartments Villa Gabriella,FALSE,B&B - Apartments Villa Gabriella,http://www.hausgabriella.com,it,390471795230
C0DF9B6776D911D18F2900A02427D15E_REDUCED,2302,LTS,TRUE,BedBreakfast,B&B - Apartments Villa Larix,FALSE,B&B - Apartments Villa Larix,http://www.villalarix.com,it,390471795318
A9E90B4A779111D1957700805A150B0B_REDUCED,2303,LTS,TRUE,BedBreakfast,b&b Appartement Pension Erna,FALSE,b&b Appartment Pension Erna,http://www.cafe-erna.com,it,390473633145
A9E90BAB779111D1957700805A150B0B_REDUCED,2304,LTS,TRUE,BedBreakfast,b&b Appartements Elke,FALSE,b&b appartamenti Elke,http://www.elke-appartements.it,it,390473310304
1A69A3A924B811D4A9430050DA4A23AF_REDUCED,2305,LTS,TRUE,BedBreakfast,B&B App. Robatscher,FALSE,B&B App. Robatscher,https://www.robatscher.com,it,390471613201
2A6D358F315C11D486470050044B7053_REDUCED,3644,LTS,TRUE,BedBreakfast,b&b Aquila,FALSE,b&b Aquila,http://www.garniaquila.it,it,390471836771
8DFC16B2655011D4AB0B0050DA6D1102_REDUCED,1657,LTS,TRUE,BedBreakfast,b&b Azalea,FALSE,b&b Azalea,,it,390471847841
C0DF9B9776D911D18F2900A02427D15E_REDUCED,2307,LTS,TRUE,BedBreakfast,B&B - Bel Pra,FALSE,B&B - Bel Pra,http://www.belpra.com,it,390471795538
6D4D7D57CCB7468A821B367C42276D8B_REDUCED,2308,LTS,TRUE,BedBreakfast,B&B Bergchalet Restaurant Resciesa,FALSE,B&B Bergchalet Restaurant Resciesa,http://www.resciesa.com,it,393355630007
84EC3418B40A11D1BAAA00805A13E75D_REDUCED,2309,LTS,TRUE,HotelPension,B&B Boutique Hotel Burgund,FALSE,B&B Boutique Hotel Burgund,https://www.hotel-burgund.it/,it,390473967245
A2E208BFC4B211D19C5D006097AF193B_REDUCED,2310,LTS,TRUE,HotelPension,B&B Boutique Hotel Clara,FALSE,B&B Boutique Hotel Clara,http://www.clara-home.com,it,390474411028
161CA816B03D326B388228FB71B914F6_REDUCED,2311,LTS,TRUE,BedBreakfast,B&B CAPRI,FALSE,B&B CAPRI,,it,393470556487
711E5C56F97E49B4B4E3D4322950F10A_REDUCED,2312,LTS,TRUE,Farm,b&b Chalet Sotciastel,FALSE,b&b Chalet Sotciastel,http://www.dolomit.it,it,390471847681
C0DF9C1576D911D18F2900A02427D15E_REDUCED,2313,LTS,TRUE,BedBreakfast,B&B - Christa,FALSE,B&B - Christa,http://www.christa.it,it,390471795532
80D2448425C74FCE56EF669B8ED51098_REDUCED,2314,LTS,TRUE,BedBreakfast,B&B Ciancel - Ciechi Andrea,FALSE,B&B Ciancel - Ciechi Andrea,http://www.ciancel.com,it,390471786532
E851F6C857E511D4ADB500E07D7BF1D1_REDUCED,2315,LTS,TRUE,BedBreakfast,B&B Ciasa Brüscia,FALSE,B&B Ciasa Brüscia,http://www.ciasabruescia.com,it,390474501191
2A6D3583315C11D486470050044B7053_REDUCED,2325,LTS,TRUE,BedBreakfast,b&b Ciasa Dorigo,FALSE,b&b Ciasa Dorigo,http://www.dolomites-lodgings.it,it,393335940789
EC2FBBAC945111D4ADB500E07D7BF1D1_REDUCED,2317,LTS,TRUE,BedBreakfast,B&B Ciasa Fontana,FALSE,B&B Ciasa Fontana,,it,390474501220
8DFC1618655011D4AB0B0050DA6D1102_REDUCED,2318,LTS,TRUE,BedBreakfast,b&b Ciasa Gadera,FALSE,b&b Ciasa Gadera,https://gadera.hpage.com/,it,390471849521
2A6D3586315C11D486470050044B7053_REDUCED,2319,LTS,TRUE,BedBreakfast,b&b Ciasa Iris,FALSE,b&b Ciasa Iris,http://www.ciasairis.it,it,393332846581
85F8E1ABB84A07C7CBF574E974D2641B_REDUCED,2320,LTS,FALSE,BedBreakfast,b&b Ciasa Irma,FALSE,b&b Ciasa Irma,http://www.miaaltabadia.it/ciasa-irma,it,390471849514
3F1D491E9C81324F4142DBE2FEDE20C9_REDUCED,2321,LTS,TRUE,BedBreakfast,B&B Ciasa Les Gomines,FALSE,B&B Ciasa Les Gomines,http://www.lesgomines.it,it,390474506041
BB699564386811D4B99700E07D035C68_REDUCED,2322,LTS,TRUE,BedBreakfast,B&B Ciasa Les Nainores,FALSE,B&B Ciasa Les Nainores,http://www.les-nainores.com,it,390474501119
82698FEB2CA111D4B99600E07D03582D_REDUCED,2323,LTS,TRUE,BedBreakfast,B&B Ciasa Pauracia,FALSE,B&B Ciasa Pauracia,,it,393405071014
C1951BF88F9611D4ABBB0050DA3F6964_REDUCED,2324,LTS,TRUE,BedBreakfast,b&b Ciasa Salotta,FALSE,b&b Ciasa Salotta,http://www.villa-salotta.com,it,390471849476
2A6D3589315C11D486470050044B7053_REDUCED,2325,LTS,TRUE,BedBreakfast,b&b Ciasa Sottara,FALSE,b&b Ciasa Sottara,http://www.sottara.it,it,390471836400
C0DF9BA276D911D18F2900A02427D15E_REDUCED,2326,LTS,TRUE,BedBreakfast,B&B - Ciaucëia,FALSE,B&B - Ciaucëia,http://www.ciauceia.it,it,393388753367
70957EF36E0211D4AB1F0050DA6D1102_REDUCED,2327,LTS,TRUE,BedBreakfast,b&b Confolia,FALSE,b&b Confolia,,it,390471847296
824D892C29E711D599D20050DA7125DB_REDUCED,2328,LTS,TRUE,BedBreakfast,B&B Country Club S. Durich,FALSE,B&B Country Club S. Durich,http://www.countryhousedolomiti.blogspot.com,it,393343261855
C0DF9C5A76D911D18F2900A02427D15E_REDUCED,2329,LTS,TRUE,BedBreakfast,B&B - Cunfolia,FALSE,B&B - Cunfolia,,it,390471795263
8748445A93E311D1924700805A150B0B_REDUCED,2330,LTS,TRUE,HotelPension,B&B Das Kaltern,FALSE,B&B Das Kaltern,http://www.daskaltern.it,it,390471669036
C0DF9BAD76D911D18F2900A02427D15E_REDUCED,2331,LTS,TRUE,BedBreakfast,B&B - Daunëi,FALSE,B&B - Daunëi,http://www.senoner.name,it,390471794024
2A5917B1972F45ABBD65454FF7044054_REDUCED,2332,LTS,TRUE,HotelPension,B&B Dolomieu,FALSE,B&B Dolomieu,https://www.dolomieu.com,it,393387929493
FFD06D2C648211D4AB090050DA6D1102_REDUCED,2333,LTS,TRUE,BedBreakfast,b&b Elmes,FALSE,b&b Elmes,,it,390471847206
2FA9DEC18063E3784F21CD2EB856F7B3_REDUCED,2334,LTS,TRUE,BedBreakfast,B&B Fana Ladina,FALSE,B&B Fana Ladina,http://www.fanaladina.com,it,390474501175
2A6D35D4315C11D486470050044B7053_REDUCED,2335,LTS,TRUE,BedBreakfast,b&b Fany,FALSE,b&b Fany,http://www.garnifany.it,it,390471836501
95F1F955ED572909149E4D50789D34F7_REDUCED,2336,LTS,TRUE,Farm,B&B - Ferienwohnungen Krebishof,FALSE,B&B - Appartamenti Krebishof,http://www.krebishof.com,it,390473603947
A1F489A79BA695E8C0B285EA659135C8_REDUCED,2337,LTS,TRUE,BedBreakfast,B&B Frühlingsheim,FALSE,B&B Frühlingsheim,,it,393356609471
C0DF9BBA76D911D18F2900A02427D15E_REDUCED,2338,LTS,TRUE,BedBreakfast,B&B - Fudlé,FALSE,B&B - Fudlé,http://www.fudle.com,it,390471794008
FFD06E71648211D4AB090050DA6D1102_REDUCED,2339,LTS,TRUE,BedBreakfast,b&b Funtanacia,FALSE,b&b Funtanacia,http://www.funtanacia.com,it,393292320434
32E7C2A68E7B11D181AB006097B896BA_REDUCED,2340,LTS,TRUE,BedBreakfast,B&B Gästehaus Wiesegg,FALSE,B&B Wiesegg,http://www.wiesegg.it,it,393382030433
2A6D3565315C11D486470050044B7053_REDUCED,2341,LTS,TRUE,BedBreakfast,b&b Granada,FALSE,b&b Granada,http://www.garnigranada.it,it,390471836028
E5B20108948B11D4ADB500E07D7BF1D1_REDUCED,2342,LTS,TRUE,Farm,B&B Grones Urlaub auf dem Bauernhof,FALSE,B&B Grones Agriturismo,http://www.grones.bz.it,it,390474403221
A9E90BA5779111D1957700805A150B0B_REDUCED,2343,LTS,TRUE,BedBreakfast,b&b Haus Anna,FALSE,b&b Haus  Anna,http://www.hausanna.it,it,390473634607
E93170F2FFF8459DEA805D5B7E696DA1_REDUCED,2344,LTS,TRUE,HotelPension,B&B HOTEL GARNI' BOLZANO,FALSE,B&B HOTEL GARNI' BOLZANO,,it,390471205454
37D4C9B102E311D385D50060082C3577_REDUCED,2345,LTS,TRUE,HotelPension,B&B Hotel Sonneck,FALSE,B&B Hotel Sonneck,http://www.hotel-sonneck.it,it,390472694027
A2E20A07C4B211D19C5D006097AF193B_REDUCED,2346,LTS,TRUE,BedBreakfast,B&B Jägerheim,FALSE,B&B Jägerheim,,it,390474530908
C0DF8D4776D911D18F2900A02427D15E_REDUCED,2347,LTS,TRUE,BedBreakfast,B&B Kaserer,FALSE,B&B Kaserer,https://www.kaserer.com,it,390471793345
FC2455D9650D11D4AB0A0050DA6D1102_REDUCED,2348,LTS,TRUE,BedBreakfast,b&b Lamirì,FALSE,b&b Lamirì,http://www.lamiri.it,it,390471839655
2B187153B3BBA6C081D718BAA691D7C1_REDUCED,2349,LTS,TRUE,BedBreakfast,B&B La Para,FALSE,B&B La Para,http://www.lapara.it,it,390474501959
2A6D34FC315C11D486470050044B7053_REDUCED,2350,LTS,TRUE,BedBreakfast,b&b Lärchenhof,FALSE,b&b Lärchenhof,http://www.laerchenhof.bz.it,it,390471836335
824D866B29E711D599D20050DA7125DB_REDUCED,2351,LTS,TRUE,BedBreakfast,B&B Laurin,FALSE,B&B Laurin,,it,390471797909
D2F9180AC7E4C84EBC93B5DA8E09BB44_REDUCED,2352,LTS,TRUE,BedBreakfast,B&B Lavi,FALSE,B&B Lavi,http://www.bnb-lavi.it,it,393289104808
702F323485504E9F8BC2D1852D959DBF_REDUCED,2353,LTS,TRUE,BedBreakfast,b&b L'Tiac,FALSE,b&b L'Tiac,http://www.iltiac.it,it,390471840044
80BD235437C211D493DE005004D80FAF_REDUCED,2354,LTS,TRUE,Farm,B&B Lüch de Vanc - Bauernhof,FALSE,B&B Lüch de Vanc - Agriturismo,http://www.vanc.it,it,390474590108
C0DF9BDB76D911D18F2900A02427D15E_REDUCED,2355,LTS,TRUE,BedBreakfast,B&B - Manuela,FALSE,B&B - Manuela,,it,393339592108
059E15938E97E169A78EC122FEA70BDD_REDUCED,2356,LTS,TRUE,BedBreakfast,B&B MARLENE,FALSE,B&B MARLENE,http://www.bbmarlene.it,it,393358099500
C5616968610311D6BF0800A0C9983C72_REDUCED,2357,LTS,TRUE,HotelPension,B&B Mayr,FALSE,B&B Mayr,http://www.hotelmayr.com,it,390471706309
782B2BDA3806C995346FCA89CEEF3C5F_REDUCED,2358,LTS,TRUE,BedBreakfast,B&B Mele d'Oro,FALSE,B&B Mele d'Oro,http://www.bebmeledoro.com,it,393347440107
C0DF9B7E76D911D18F2900A02427D15E_REDUCED,2359,LTS,TRUE,BedBreakfast,B&B - Mountain Chalet Pra Ronch,FALSE,B&B - Mountain Chalet Pra Ronch,http://www.chaletpraronch.com,it,393342024460
A2E20904C4B211D19C5D006097AF193B_REDUCED,2360,LTS,TRUE,BedBreakfast,B&B Obermair,FALSE,B&B Obermair,https://www.obermair.biz,it,393477959819
2A6D356E315C11D486470050044B7053_REDUCED,2361,LTS,TRUE,BedBreakfast,b&b Ortensia,FALSE,b&b Ortensia,http://www.garniortensia.com,it,390471836506
7A213EF21D0271A9E6B227F0D84FCEB5_REDUCED,2362,LTS,FALSE,BedBreakfast,b&b Paravarda,FALSE,b&b Paravarda,,it,390471847262
FBB1B14867B211D4AB0F0050DA6D1102_REDUCED,2363,LTS,TRUE,BedBreakfast,b&b Pic Ander,FALSE,b&b Pic Ander,,it,390471847280
C0DF9D2F76D911D18F2900A02427D15E_REDUCED,2364,LTS,TRUE,BedBreakfast,B&B - Piera,FALSE,B&B - Piera,http://www.piera.eu,it,390471795380
80BD238737C211D493DE005004D80FAF_REDUCED,2365,LTS,TRUE,BedBreakfast,B&B Pineta,FALSE,B&B Pineta,http://www.pinetainbadia.com,it,390474523149
EC8C22E680A343268D6D2BF788A11C57_REDUCED,2366,LTS,TRUE,HotelPension,B&B Pizzeria Zur Traube,FALSE,B&B Pizzeria Zur Traube,,it,390471819883
7B35D95FE54411D4AF5A0050DA8CC609_REDUCED,2367,LTS,TRUE,BedBreakfast,b&b Planvart,FALSE,b&b Planvart,http://www.planvart.com,it,3904711884815
2A6D35AD315C11D486470050044B7053_REDUCED,2368,LTS,TRUE,BedBreakfast,b&b Restaurant Mesoles,FALSE,b&b Ristorante Mesoles,https://www.mesoles.it,it,390471836023
C0DF9C5076D911D18F2900A02427D15E_REDUCED,2369,LTS,TRUE,BedBreakfast,B&B - Romantik Villa Cësanueva,FALSE,B&B - Romantik Villa Cësanueva,http://www.cesanueva.com,it,390471795425
C0DF8D6A76D911D18F2900A02427D15E_REDUCED,2370,LTS,TRUE,BedBreakfast,B&B Runggaldier,FALSE,B&B Runggaldier,,it,390471793152
FBB1B20C67B211D4AB0F0050DA6D1102_REDUCED,2371,LTS,TRUE,BedBreakfast,b&b Samblana,FALSE,b&b Samblana,,it,390471849507
824D868329E711D599D20050DA7125DB_REDUCED,2372,LTS,TRUE,BedBreakfast,B&B Santifaller Gerlinde,FALSE,B&B Santifaller Gerlinde,,it,390471796716
C0DF9D4576D911D18F2900A02427D15E_REDUCED,2373,LTS,TRUE,BedBreakfast,B&B - Sobosch,FALSE,B&B - Sobosch,http://www.sobosch.it,it,390471795282
EC2FBC2C945111D4ADB500E07D7BF1D1_REDUCED,2374,LTS,TRUE,Farm,B&B Soleseid Agriturismo,FALSE,B&B Soleseid Agriturismo,http://www.soleseid.it,it,390474501405
C0E77DEF651711D4AB0A0050DA6D1102_REDUCED,2375,LTS,TRUE,Farm,b&b Sternblick,FALSE,b&b Sternblick,http://www.sternblick.bz,it,390471847215
2A6D35B9315C11D486470050044B7053_REDUCED,2376,LTS,TRUE,BedBreakfast,b&b Trafoi,FALSE,b&b Trafoi,,it,390471836566
80BD234237C211D493DE005004D80FAF_REDUCED,2377,LTS,TRUE,Farm,B&B Tulperhof - Bauernhof,FALSE,B&B Tulperhof - Agriturismo,http://www.tulperhof.com,it,390474523157
12268564560D61561A4C1AA1D87A9B6B_REDUCED,2378,LTS,TRUE,HotelPension,B&B Unterhabsbergerhof,FALSE,Garni Unterhabsbergerhof,https://www.unterhabsbergerhof.com/de,it,393397820460
2A6D3592315C11D486470050044B7053_REDUCED,2379,LTS,TRUE,Farm,b&b Urlaub auf dem Bauernhof Villa Arnica,FALSE,b&b Agriturismo Villa Arnica,http://www.lamarmotta.com,it,390471836125
042681B79B1C0756A52DD31AAA569A55_REDUCED,2380,LTS,TRUE,BedBreakfast,B&B - Villa Evelin,FALSE,B&B - Villa Evelin,http://www.villaevelin.com,it,390471795043
E785C1F414F240D49F5532BFC8BA707F_REDUCED,2381,LTS,TRUE,BedBreakfast,B&B Villa La Bercia,FALSE,B&B Villa La Bercia,http://www.villa-labercia.com,it,390474501052
C0DF9BF176D911D18F2900A02427D15E_REDUCED,2382,LTS,TRUE,BedBreakfast,B&B - Villa Seceda,FALSE,B&B - Villa Seceda,http://www.villaseceda.it,it,390471795297
3F86097358AA7B9B40B9EAF111ED10A5_REDUCED,2383,LTS,TRUE,BedBreakfast,B&B Zaina Daniela,FALSE,B&B C'era Una Volta,http://www.ceraunavoltainsudtirol.it,it,393383981781
B7B9B4B6F57311D1B2A800104B36EAE5_REDUCED,2384,LTS,TRUE,HotelPension,Beauty & Wellness Resort Garberhof,FALSE,Beauty & Wellness Resort Garberhof,http://www.garberhof.com,it,390473831399
C579131163B611D4AAEE00105A4AB73F_REDUCED,2385,LTS,FALSE,Mountain,Becherhaus,FALSE,Becherhaus/Rifugio Gino Biasi al Bicchiere,http://www.becherhaus.it,it,393292346943
DB6520CE9E5F2723423699FF7AC9F584_REDUCED,2386,LTS,FALSE,BedBreakfast,Beckenbinder Garden Apartments,FALSE,Beckenbinder Garden Apartments,http://www.beckenbinder.com,it,39335490904
CA7DFA689F0D11D198A50020AF553E00_REDUCED,2387,LTS,TRUE,HotelPension,Bed&Breakfast Kreuzstein,FALSE,Gasthof Kreuzstein,http://www.kreuzstein.com,it,393485303238
5CA7EEE61C8411D6B7690050BF12901B_REDUCED,2388,LTS,TRUE,HotelPension,Bed & Breakfast Residence Hubertus,FALSE,Bed & Breakfast Residence Hubertus,http://www.hotel-garni-hubertus.com,it,390471725086
20CFDB9F09078A483CC8A85520A28839_REDUCED,2389,LTS,TRUE,BedBreakfast,Bed & Breakfast Zum Sepp,FALSE,Bed & Breakfast Zum Sepp,http://www.zum-sepp.com/,it,390472659161
C9A8C8F89ECD11D6A242000476CD1267_REDUCED,2390,LTS,FALSE,Farm,Beierle Höfl,FALSE,Beierle Höfl,http://www.beierlehoefl.com,it,390471963638
87B8B62FA4CC11D4897A00A0245A8C37_REDUCED,2391,LTS,FALSE,Farm,Beikircherhof,FALSE,Beikircherhof,http://www.beikircherhof.it,it,390474549004
2D490283319311D4BAA8009027F15066_REDUCED,2392,LTS,FALSE,BedBreakfast,Beim Bergführer,FALSE,Beim Bergführer,http://www.beimbergfuehrer.com,it,390474479044
F715FDCA9F848165A1E5760FDCA398EF_REDUCED,2393,LTS,FALSE,Farm,Beim Dorner,FALSE,Beim Dorner,http://www.beim-dorner.com,it,390473945461
7254DD1D23E8C4FC499BD42ABF164D63_REDUCED,2394,LTS,FALSE,BedBreakfast,Beim Lackl,FALSE,Beim Lackl,https://www.booking.com/hotel/it/beim-lackl.de.html,it,393480849426
2CBD1B127CEB454177FA83655CDD95E9_REDUCED,2395,LTS,FALSE,Farm,Beim Niedermoar,FALSE,Beim Niedermoar,http://www.niedermoar.com,it,393333792253
874844F693E311D1924700805A150B0B_REDUCED,2396,LTS,TRUE,BedBreakfast,Beim Sarner,FALSE,Beim Sarner,http://www.beimsarner.com,it,393402631381
6E7D05459EEA42DFABAB523A7CA2FE43_REDUCED,2397,LTS,FALSE,Farm,Beimsteinhof,FALSE,Beimsteinhof,http://www.beimsteinhof.it,it,390473278182
C5F8E818CBD17B3895589454633C3855_REDUCED,2398,LTS,FALSE,BedBreakfast,Bella Ariston,FALSE,Bella Ariston,,it,393209509346
6836C03BF360DBB3025F2A520416AAD2_REDUCED,2399,LTS,FALSE,BedBreakfast,Bellavista Apartment,FALSE,Bellavista Apartment,https://www.bellavista-apartment.com,it,390471977769
BE6E63FF321E11D4ADB500E07D7BF1D1_REDUCED,2400,LTS,TRUE,HotelPension,Bella Vista Hotel Emma,FALSE,Bella Vista Hotel Emma,https://www.hotelemma.it,it,390474501133
32E7BABA8E7B11D181AB006097B896BA_REDUCED,2401,LTS,TRUE,HotelPension,Bellavista Hotel Meinhardt,FALSE,Bellavista Hotel Meinhardt,http://www.meinhardt.it,it,390473945786
1E8A3E6B3F65816FC6A833C667154020_REDUCED,5066,LTS,FALSE,BedBreakfast,Bellavista Merano,FALSE,Bellavista Merano,,it,393280390650
1559CD1E7E0267E5843921A67295E474_REDUCED,2403,LTS,FALSE,HotelPension,Bellevue Bruneck,FALSE,Bellevue Bruneck,https://www.bellevue-bruneck.it,it,390474646001
807FF443BE7C9EE94DE17B102E2A2AF2_REDUCED,2404,LTS,FALSE,BedBreakfast,Belvedere,FALSE,Belvedere,http://www.app-diana.it,it,390473236725
C75187A2544F11D2968200A0244EAF51_REDUCED,2405,LTS,TRUE,HotelPension,Belvedere-Waldheim,FALSE,Albergo Belvedere-Waldheim,http://www.waldheimbelvedere.it,it,390472836564
874844AB93E311D1924700805A150B0B_REDUCED,2406,LTS,TRUE,HotelPension,Belvita Parc Hotel am See,FALSE,Parc Hotel al Lago,http://www.parchotel.info,it,390471960000
2FB4FD8E23EC419FAC6570E9CB7F5770_REDUCED,2407,LTS,TRUE,Farm,Benedettihof,FALSE,Benedettihof,http://www.benedettihof.it,it,390471817219
647E2B149B6AFCDF761E294ACAE83897_REDUCED,2408,LTS,TRUE,BedBreakfast,Benediktinerstift Marienberg,FALSE,Abbazia Marienberg,http://www.marienberg.it,it,390473843980
A2CCA768F71D4B3787049F64F6A46344_REDUCED,2409,LTS,FALSE,Farm,Bergalm,FALSE,Bergalm,https://byalfred.net/,it,390474690003
29C2D4676A0211D48E16000102157EB1_REDUCED,2410,LTS,FALSE,BedBreakfast,Bergappartements Speikboden,FALSE,Bergappartements Speikboden,http://www.speikboden.net,it,390474678330
B695413FC7124D8F9F28E1ABA20C7262_REDUCED,2411,LTS,FALSE,BedBreakfast,Bergblick,FALSE,Bergblick,http://www.bergblick.it,it,390472842503
2542F807544811D2968200A0244EAF51_REDUCED,2412,LTS,FALSE,Farm,Bergchalet Feichterhof,FALSE,Chalet alpino Feichterhof,http://www.bergchalet-feichtrhof.com,it,390472835748
F9E97FDD35263E12FDD02DC1F999D285_REDUCED,2413,LTS,FALSE,BedBreakfast,Bergchalet Fuchsberger,FALSE,Bergchalet Fuchsberger,http://www.bergchalet.it,it,393201929156
6E11B828934011D1AD760020AFF92740_REDUCED,2414,LTS,TRUE,HotelPension,Bergchalet Hotel Reinerhof,FALSE,Bergchalet Hotel Reinerhof,http://www.reinerhof.com,it,390474672007
A55C1096CA35746A1769742011C331FC_REDUCED,2415,LTS,FALSE,BedBreakfast,Bergchalet Marlinger Berg,FALSE,Bergchalet Marlinger Berg,,it,393409689906
A7D57385766311D3A84700104BE4ECF9_REDUCED,2416,LTS,FALSE,Farm,Bergerhof,FALSE,Bergerhof,http://www.bergerhof.bz,it,390472765820
162746007FA111D2A14100A0246F59E1_REDUCED,2417,LTS,FALSE,Farm,Bergerhof,FALSE,Bergerhof,https://www.bergerhoftoblach.com,it,390474972563
D6757892F6C511D49B5A00E07D7F048E_REDUCED,2418,LTS,FALSE,Farm,Bergerhof,FALSE,Bergerhof,http://www.bergerhof.it,it,390474492467
C79AA36C79CCCC47B7A3861BA8D52E59_REDUCED,2419,LTS,FALSE,BedBreakfast,Bergerweg 25,FALSE,Bergerweg 25,,it,393313966806
3F9E8E4885A02CA1E5BD72C6113E02B1_REDUCED,2420,LTS,TRUE,Mountain,Berggasthaus Badl im Mühlbacher Talile,FALSE,Berggasthaus Badl im Mühlbacher Talile,http://www.badl.it,it,390474505100
1C83428320F62A36E8B80151723D2A9C_REDUCED,2421,LTS,TRUE,BedBreakfast,Berggasthaus Edelweißhütte,FALSE,Edelweißhütte,http://www.edelweiss-huette.it,it,390472694920
5FF7EE86BDCD24FA4CF946410ACC52C4_REDUCED,2422,LTS,TRUE,Mountain,Berggasthaus Eishof,FALSE,Malga Eishof,,it,390473420524
5F6949BBB11111D2957500805A10578D_REDUCED,2423,LTS,TRUE,HotelPension,Berggasthaus Halsl Hütte,FALSE,Halsl Hütte,http://www.halslhuette.it,it,390472521267
32E7C3C58E7B11D181AB006097B896BA_REDUCED,2424,LTS,TRUE,HotelPension,Berggasthaus Hirzerhütte,FALSE,Albergo Hirzerhütte,http://www.hirzerhuette.com,it,39330515900
EBB2FC1E6D8311D296A900A0244EAF51_REDUCED,2425,LTS,TRUE,Mountain,Berggasthaus Hochmuth,FALSE,Albergo rifugio Hochmuth,http://www.hochmuth.it,it,393332668484
AEE72F50EF7248298D1A20F1453857D9_REDUCED,2426,LTS,TRUE,BedBreakfast,Berggasthaus Ladurnerhütte,FALSE,Rifugio Ladurnerhütte,http://www.ladurnerhuette.com,it,390472770012
CA6B58443D1F11D4B99700E07D035C68_REDUCED,2427,LTS,TRUE,Mountain,Berggasthaus Pederü,FALSE,Albergo Rifugio Pederü,http://www.pederue.it,it,390474834316
1938193D4E2C11D289320060979ACE62_REDUCED,2428,LTS,TRUE,Mountain,Berggasthaus Plätzwiese,FALSE,Rifugio Prato Piazza,http://www.plaetzwiese.com,it,390474748650
6D97EAFF1A3F11D28DDE00104B4932AD_REDUCED,2429,LTS,TRUE,Mountain,Berggasthaus Rastnerhütte,FALSE,Rifugio Rastnerhütte,http://www.rastnerhuette.com,it,390472546422
E9222ED54A5BA9391341C2E64E9D89E0_REDUCED,2430,LTS,TRUE,Mountain,Berggasthaus Sarner Skihütte,FALSE,Rifugio Sarentino,http://www.sarnerski-huette.com,it,393339392929
